watershed_group_code,watershed_general,aggregated_crossings_id,modelled_crossing_id,stream_crossing_id,barrier_status,pscis_status,pscis_road_name,rail_track_name,rail_operator_english_name,pscis_stream_name,gnis_stream_name,stream_order,stream_order_parent,rail_barriers_dnstr,rail_barriers_dnstr_count,barriers_anthropogenic_dnstr_count,barriers_anthropogenic_upstr_count,barriers_anthropogenic_upstr_accessible_count,barriers_anthropogenic_upstr_spawningrearing_count,barriers_anthropogenic_upstr_spawningrearing_rail_count,barriers_ch_cm_co_pk_sk_dnstr,ch_cm_co_pk_sk_network_km,barriers_st_dnstr,st_network_km,ch_spawning_km,ch_rearing_km,cm_spawning_km,co_spawning_km,co_rearing_km,pk_spawning_km,sk_spawning_km,sk_rearing_km,st_spawning_km,st_rearing_km,all_spawningrearing_km,all_spawningrearing_belowupstrbarriers_km,ch_cm_co_pk_sk_network_km_dnstr,st_network_km_dnstr,ch_spawning_km_dnstr,ch_rearing_km_dnstr,cm_spawning_km_dnstr,co_spawning_km_dnstr,co_rearing_km_dnstr,pk_spawning_km_dnstr,sk_spawning_km_dnstr,sk_rearing_km_dnstr,st_spawning_km_dnstr,st_rearing_km_dnstr,all_spawningrearing_km_dnstr
STUL,FRASER,1019302261,19302261,,POTENTIAL,,,None,Canadian National,,,3,7,,,3,1,1,0,0,{},11.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,15.59,0,0,0,0,0,0,0,0,0,0,0,0
STUL,FRASER,1019302262,19302262,,POTENTIAL,,,None,Canadian National,,,1,3,,,4,,0,0,0,{},0.88,,0,0,0,0,0,0,0,0,0,0,0,0,0,16.92,0,0,0,0,0,0,0,0,0,0,0,0
STUL,FRASER,1019302266,19302266,,POTENTIAL,,,None,Canadian National,,,4,7,,,2,11,11,1,0,{},40.19,,0,0,0,0,0,14.265,0,0,0,0,0,14.265,12.9,12.21,0,0,0,0,4.96,8.44,0,4.62,0,0,0,8.44
STUL,FRASER,1019302267,19302267,,POTENTIAL,,,None,Canadian National,,,1,4,,,2,,0,0,0,{},2.03,,0,0,0,0,0,0,0,0,0,0,0,0,0,12.21,0,0,0,0,4.96,8.44,0,4.62,0,0,0,8.44
STUL,FRASER,62710,19302265,62710,BARRIER,ASSESSED,Tachie Road and railroad,Lumber Apollo Corporation,Canadian National,unnamed tributary to Maltby Creek,Tloh K'et Koh Creek,3,2,"{62711,1019302251}",2,6,10,8,4,1,{},22.34,,0,0,0,0,0,4.985,0,0,0,0,0,4.985,1.02,-9.610000000000001,0,0,0,0,1.92,4.65,0,0,0,0,0,4.65
STUL,FRASER,62711,19302253,62711,BARRIER,ASSESSED,Tachie Road and railroad,None,Canadian National,unnamed tributary to Maltby Creek,Prairie Meadow Creek,4,4,,,2,37,29,17,3,{},46.86,,0,0,0,0,0.53,19.520000000000003,0,0,0,0,0,19.520000000000003,0.04,6.6899999999999995,0,0,0,0,1.3900000000000001,5.0200000000000005,0,0,0,0,0,5.0200000000000005
STUL,FRASER,62713,19302256,62713,BARRIER,ASSESSED,Railroad,None,Canadian National,unnamed tributary to Maltby Creek,,2,3,"{62710,62711,1019302251}",3,8,4,4,1,0,{},8.47,,0,0,0,0,0,0.99,0,0,0,0,0,0.99,0.02,13.739999999999998,0,0,0,0,1.92,10.655000000000001,0,0,0,0,0,10.655000000000001
SUST,SKEENA,1019500424,19500424,,POTENTIAL,,,None,Canadian National,,,2,7,,,,5,4,0,0,{},3.64,{},4.7,0,0.18,0.18,0.18,0.375,0,0,0,0,0.18,0.375,0.38,,,,,,,,,,,,,
SUST,SKEENA,1019500425,19500425,,POTENTIAL,,,None,Canadian National,,,1,7,,,,,0,0,0,{},0.52,{},0.52,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500427,19500427,,POTENTIAL,,,None,Canadian National,,,2,7,,,,2,1,1,0,{},2.38,{},2.6,0,0,0.62,0,0,0,0,0,0,2.25,2.25,0.62,,,,,,,,,,,,,
SUST,SKEENA,1019500428,19500428,,POTENTIAL,,,None,Canadian National,,,3,6,,,,5,0,0,0,{},0.24,{},0.24,0,0,0.24,0,0,0,0,0,0,0.24,0.24,0.24,,,,,,,,,,,,,
SUST,SKEENA,1019500429,19500429,,POTENTIAL,,,None,Canadian National,,,2,7,,,,4,0,0,0,{},0.02,{},0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500434,19500434,,POTENTIAL,,,None,Canadian National,,,1,7,,,,3,1,0,0,{},1.4,{},1.43,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500435,19500435,,POTENTIAL,,,None,Canadian National,,,2,6,,,,2,1,0,0,{},4.54,{},4.54,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500438,19500438,,POTENTIAL,,,None,Canadian National,,,2,6,,,,,0,0,0,{},4.52,{},5.5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500439,19500439,,POTENTIAL,,,None,Canadian National,,,1,7,,,,1,0,0,0,{},0.06,{},0.06,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500440,19500440,,POTENTIAL,,,None,Canadian National,,,2,7,,,,4,4,1,0,{},4.09,{},4.11,0,0,1.43,0.57,0.7200000000000001,0,0,0,0,0.31,1.58,0.78,,,,,,,,,,,,,
SUST,SKEENA,1019500441,19500441,,POTENTIAL,,,None,Canadian National,,,1,7,,,,6,6,0,0,{},1.37,{},2.65,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500442,19500442,,POTENTIAL,,,None,Canadian National,,,2,,,,,5,5,0,0,{},0.22,{},8.23,0,0,0,0,0,0,0,0,1.03,1.03,1.03,1.03,,,,,,,,,,,,,
SUST,SKEENA,1019500444,19500444,,POTENTIAL,,,None,Canadian National,,,3,4,,,,10,9,0,0,{},6.27,{},6.45,0,0,1.22,0.93,2.7199999999999998,0,0,0,0,0.85,3.01,3.01,,,,,,,,,,,,,
SUST,SKEENA,1019500445,19500445,,POTENTIAL,,,None,Canadian National,,Minaret Creek,4,7,,,,2,2,0,0,{},11.27,{},19.14,0.19,4.92,6.99,4.92,5.010000000000001,0,0,0,4.92,6.99,7.07,7.07,,,,,,,,,,,,,
SUST,SKEENA,1019500446,19500446,,POTENTIAL,,,None,Canadian National,,,2,6,,,1,,0,0,0,{},0.41,{},0.71,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.47,0,0,0,0,0,0,0,0,0,0,0
SUST,SKEENA,1019500447,19500447,,POTENTIAL,,,None,Canadian National,,,1,3,,,,,0,0,0,{},0.23,{},0.28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500448,19500448,,POTENTIAL,,,None,Canadian National,,,1,4,,,,,0,0,0,{63909910000065},0,{},0.05,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500449,19500449,,POTENTIAL,,,None,Canadian National,,,2,5,,,,,0,0,0,{},0.04,{},0.13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500450,19500450,,POTENTIAL,,,None,Canadian National,,,1,5,,,,,0,0,0,{},0.02,{},0.02,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500452,19500452,,POTENTIAL,,,None,Canadian National,,,1,4,,,,,0,0,0,{},0.11,{},0.16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500453,19500453,,POTENTIAL,,,None,Canadian National,,,1,1,,,,,0,0,0,{},1.05,{},1.05,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500454,19500454,,POTENTIAL,,,None,Canadian National,,,1,5,,,,,0,0,0,{67730800000239},0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500455,19500455,,POTENTIAL,,,None,Canadian National,,,3,5,,,,,0,0,0,{},2.05,{},2.18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500456,19500456,,POTENTIAL,,,None,Canadian National,,,3,5,,,,1,1,1,0,{},3.03,{},3.1,0,0,1.02,0.21,0.8400000000000001,0,0,0,0,0,1.6500000000000001,0.25,,,,,,,,,,,,,
SUST,SKEENA,1019500457,19500457,,POTENTIAL,,,None,Canadian National,,,1,4,,,,,0,0,0,{},0.1,{},0.1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500458,19500458,,POTENTIAL,,,None,Canadian National,,,2,2,,,,,0,0,0,{},0.2,{},0.24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500459,19500459,,POTENTIAL,,,None,Canadian National,,,1,5,,,,,0,0,0,{},0.53,{},0.53,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500460,19500460,,POTENTIAL,,,None,Canadian National,,,1,4,,,,,0,0,0,{},0.05,{},0.18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500461,19500461,,POTENTIAL,,,None,Canadian National,,,1,4,,,,,0,0,0,{},0.32,{},0.41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500464,19500464,,POTENTIAL,,,None,Canadian National,,,1,4,,,,,0,0,0,{65591430000049},0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500465,19500465,,POTENTIAL,,,None,Canadian National,,,1,4,,,,,0,0,0,{},0,{},0.09,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500466,19500466,,POTENTIAL,,,None,Canadian National,,,2,4,,,,,0,0,0,{66475170000379},0,{},1.16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500468,19500468,,POTENTIAL,,,None,Canadian National,,,1,3,,,,,0,0,0,{},0.55,{},1.35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500469,19500469,,POTENTIAL,,,None,Canadian National,,,1,6,,,1,,0,0,0,{},0.41,{},0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.15,0,0,0,0,0,0,0,0,0,0,0
SUST,SKEENA,1019500470,19500470,,POTENTIAL,,,None,Canadian National,,,2,2,,,,,0,0,0,{},0.58,{},0.68,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500471,19500471,,POTENTIAL,,,None,Canadian National,,,1,4,,,,,0,0,0,{},0.02,{},0.58,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500472,19500472,,POTENTIAL,,,None,Canadian National,,,1,6,,,1,,0,0,0,{},0.03,{},0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
SUST,SKEENA,1019500473,19500473,,POTENTIAL,,,None,Canadian National,,,1,1,,,,,0,0,0,{},0.59,{},0.76,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500474,19500474,,POTENTIAL,,,None,Canadian National,,,1,3,,,,,0,0,0,{},0.08,{},0.24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500476,19500476,,POTENTIAL,,,None,Canadian National,,,1,1,,,,,0,0,0,{66648650000272},0,{},0.07,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500477,19500477,,POTENTIAL,,,None,Canadian National,,,1,3,,,,,0,0,0,{},0.11,{},0.11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500478,19500478,,POTENTIAL,,,None,Canadian National,,,2,5,,,,,0,0,0,{},0.12,{},0.15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500479,19500479,,POTENTIAL,,,None,Canadian National,,,1,4,,,,,0,0,0,{65473660000198},0,{},0.06,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500480,19500480,,POTENTIAL,,,None,Canadian National,,,1,2,,,1,,0,0,0,{},0.45,{},0.49,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.47,0,0,0,0,0,0,0,0,0,0,0
SUST,SKEENA,1019500481,19500481,,POTENTIAL,,,None,Canadian National,,,2,4,,,,,0,0,0,{},0.22,{},0.26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500483,19500483,,POTENTIAL,,,None,Canadian National,,,1,5,,,,1,0,0,0,{},0.02,{},0.04,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500485,19500485,,POTENTIAL,,,None,Canadian National,,,2,4,,,,,0,0,0,{67893200000223},0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500486,19500486,,POTENTIAL,,,None,Canadian National,,,1,4,,,,,0,0,0,{},0.11,{},0.15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500487,19500487,,POTENTIAL,,,None,Canadian National,,,1,4,,,,,0,0,0,{},0.05,{},0.19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1019500488,19500488,,POTENTIAL,,,None,Canadian National,,,1,4,,,,,0,0,0,{},0.17,{},0.51,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,1024723480,24723480,,POTENTIAL,,,None,Canadian National,,,2,6,,,,,0,0,0,{},0.07,{},0.78,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SUST,SKEENA,197620,19500467,197620,BARRIER,HABITAT CONFIRMATION,Railroad,None,Canadian National,Triple Creek,Triple Creek,4,6,,,1,1,1,0,0,{},28.17,{},32.58,1.63,2.93,3.76,2.69,10.195,0,0,0,2.37,5.19,12.285,12.29,0.07,0.07,0,0,0.07,0,0,0,0,0,0,0.07,0.06
TABR,FRASER,1019703257,19703257,,POTENTIAL,,,None,Canadian National,,Tabor Creek,5,9,,,1,112,97,11,0,{},155.45,,0,0,0,0,19.14,47.765,0,0,0,0,0,47.765,0.02,0.47,0,0,0,0,0.46,0.47,0,0,0,0,0,0.47
TABR,FRASER,1019703262,19703262,,POTENTIAL,,,None,Canadian National,,,1,5,,,,3,3,0,0,{},1.38,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TABR,FRASER,1019703276,19703276,,POTENTIAL,,,None,Canadian National,,,3,8,,,,22,6,1,0,{},6.91,,0,0,0,0,0,0.21000000000000002,0,0,0,0,0,0.21000000000000002,0.04,,,,,,,,,,,,,
TABR,FRASER,1019703277,19703277,,POTENTIAL,,,None,Canadian National,,,2,3,,,1,5,0,0,0,{},0.93,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703278,19703278,,POTENTIAL,,,None,Canadian National,,,2,8,,,2,5,1,0,0,{},3.03,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703279,19703279,,POTENTIAL,,,None,Canadian National,,,1,1,,,5,,0,0,0,{},0.15,,0,0,0,0,0,0,0,0,0,0,0,0,0,5.959999999999999,0,0,0,0,0,3.8600000000000003,0,0,0,0,0,3.8600000000000003
TABR,FRASER,1019703280,19703280,,POTENTIAL,,,None,Canadian National,,,1,8,,,1,2,2,2,0,{},1.03,,0,0,0,0,0,0.44999999999999996,0,0,0,0,0,0.44999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703281,19703281,,POTENTIAL,,,None,Canadian National,,,2,,,,3,,0,0,0,{},1.58,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703283,19703283,,POTENTIAL,,,None,Canadian National,,,1,2,,,1,,0,0,0,{},0.03,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703284,19703284,,POTENTIAL,,,None,Canadian National,,,1,3,,,5,,0,0,0,{},0.65,,0,0,0,0,0,0,0,0,0,0,0,0,0,5.959999999999999,0,0,0,0,0,3.8600000000000003,0,0,0,0,0,3.8600000000000003
TABR,FRASER,1019703285,19703285,,POTENTIAL,,,None,Canadian National,,,1,1,{1019703307},1,5,1,1,0,0,{},0.43,,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703286,19703286,,POTENTIAL,,,None,Canadian National,,Bittner Creek,4,8,,,1,54,52,15,0,{},38.17,,0,0,0,0,4.52,14.235,0,0,0,0,0,14.235,5.17,1.52,0,0,0,0,0.44,0.43,0,0,0,0,0,0.43
TABR,FRASER,1019703288,19703288,,POTENTIAL,,,None,Canadian National,,,2,4,,,,1,1,0,0,{},2.29,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TABR,FRASER,1019703291,19703291,,POTENTIAL,,,None,Canadian National,,,1,8,{1019703299},1,1,1,1,0,0,{},1.46,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703292,19703292,,POTENTIAL,,,None,Canadian National,,,2,8,,,,,0,0,0,{},3.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TABR,FRASER,1019703293,19703293,,POTENTIAL,,,None,Canadian National,,,1,8,"{1019703299,1019703291}",2,2,,0,0,0,{},0.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703294,19703294,,POTENTIAL,,,None,Canadian National,,,2,8,,,,2,2,0,0,{},6.38,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TABR,FRASER,1019703295,19703295,,POTENTIAL,,,None,Canadian National,,,4,8,,,,19,18,0,0,{},29.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TABR,FRASER,1019703296,19703296,,POTENTIAL,,,None,Canadian National,,,3,8,,,,2,0,0,0,{},0.98,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TABR,FRASER,1019703297,19703297,,POTENTIAL,,,None,Canadian National,,,1,2,,,,1,1,0,0,{},0.81,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TABR,FRASER,1019703299,19703299,,POTENTIAL,,,None,Canadian National,,,1,8,,,,2,2,0,0,{},1.76,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TABR,FRASER,1019703303,19703303,,POTENTIAL,,,None,Canadian National,,Bertschi Creek,3,8,,,,20,20,2,0,{},25.69,,0,0,0,0,0,4.38,0,0,0,0,0,4.38,2.63,,,,,,,,,,,,,
TABR,FRASER,1019703304,19703304,,POTENTIAL,,,None,Canadian National,,,2,9,,,,13,6,0,0,{},6.79,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TABR,FRASER,1019703306,19703306,,POTENTIAL,,,Prince George South,Canadian National,,,2,9,{1019703343},1,3,12,11,0,0,{},6.62,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703307,19703307,,POTENTIAL,,,None,Canadian National,,,2,1,,,4,5,5,0,0,{},3.71,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703310,19703310,,POTENTIAL,,,None,Canadian National,,Haggith Creek,3,9,,,1,38,38,5,0,{},40.23,,0,0,0,0,0.28,10.5,0,0,0,0,0,10.5,0.84,0.15,0,0,0,0,0.15,0.15,0,0,0,0,0,0.15
TABR,FRASER,1019703312,19703312,,POTENTIAL,,,Prince George South,Canadian National,,,2,9,"{1019703354,1019703343,1019703306}",3,6,9,8,0,0,{},6.37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703313,19703313,,POTENTIAL,,,None,Canadian National,,,1,9,,,,4,0,0,0,{},0.15,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TABR,FRASER,1019703316,19703316,,POTENTIAL,,,None,Canadian National,,,2,8,,,,2,1,0,0,{},0.51,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TABR,FRASER,1019703317,19703317,,POTENTIAL,,,None,Canadian National,,,1,8,,,,2,0,0,0,{},0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TABR,FRASER,1019703319,19703319,,POTENTIAL,,,None,Canadian National,,,1,,,,,1,0,0,0,{},0.04,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TABR,FRASER,1019703320,19703320,,POTENTIAL,,,None,Canadian National,,,1,,,,,1,1,0,0,{},0.27,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TABR,FRASER,1019703322,19703322,,POTENTIAL,,,None,Canadian National,,,2,3,,,5,1,1,0,0,{},5.37,,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61,0,0,0,0,0,3.8200000000000003,0,0,0,0,0,3.8200000000000003
TABR,FRASER,1019703324,19703324,,POTENTIAL,,,None,Canadian National,,,1,1,"{1019703346,1019703307}",2,7,,0,0,0,{},0.55,,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703329,19703329,,POTENTIAL,,,None,Canadian National,,,1,8,,,,2,2,0,0,{},1.36,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TABR,FRASER,1019703332,19703332,,POTENTIAL,,,None,Canadian National,,Vienna Creek,2,9,,,2,5,5,0,0,{},4.14,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703334,19703334,,POTENTIAL,,,None,Canadian National,,,1,3,{1024723695},1,4,1,1,0,0,{},0.94,,0,0,0,0,0,0.15000000000000002,0,0,0,0,0,0.15000000000000002,0.15,7.459999999999999,0,0,0,0,2.73,5.140000000000001,0,0,0,0,0,5.140000000000001
TABR,FRASER,1019703335,19703335,,POTENTIAL,,,None,Canadian National,,,1,2,,,2,2,2,0,0,{},0.93,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703336,19703336,,POTENTIAL,,,None,Canadian National,,,1,2,,,2,4,4,0,0,{},1.65,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703339,19703339,,POTENTIAL,,,None,Canadian National,,,2,4,,,,1,1,0,0,{},1.14,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TABR,FRASER,1019703340,19703340,,POTENTIAL,,,None,Canadian National,,,2,2,,,3,,0,0,0,{},1.34,,0,0,0,0,0,0,0,0,0,0,0,0,0,17.03,0,0,0,0,0,4.26,0,0,0,0,0,4.26
TABR,FRASER,1019703341,19703341,,POTENTIAL,,,None,Canadian National,,,1,3,,,3,,0,0,0,{},1.21,,0,0,0,0,0,0,0,0,0,0,0,0,0,17.03,0,0,0,0,0,4.26,0,0,0,0,0,4.26
TABR,FRASER,1019703342,19703342,,POTENTIAL,,,None,Canadian National,,,2,8,,,3,1,1,0,0,{},4.33,,0,0,0,0,0,0,0,0,0,0,0,0,0,17.03,0,0,0,0,0,4.26,0,0,0,0,0,4.26
TABR,FRASER,1019703343,19703343,,POTENTIAL,,,Prince George South,Canadian National,,,2,9,,,2,13,12,0,0,{},6.66,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703345,19703345,,POTENTIAL,,,Prince George South,Canadian National,,,2,9,"{1019703354,1019703312,1019703343,1019703306}",4,7,8,7,0,0,{},6.34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703346,19703346,,POTENTIAL,,,None,Canadian National,,,1,1,{1019703307},1,5,2,2,0,0,{},0.69,,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703351,19703351,,POTENTIAL,,,None,Canadian National,,,1,8,,,1,,0,0,0,{},3.12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1019703354,19703354,,POTENTIAL,,,Prince George South,Canadian National,,,2,9,"{1019703343,1019703306}",2,5,10,9,0,0,{},6.51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0
TABR,FRASER,1024723694,24723694,,POTENTIAL,,,None,Canadian National,,Cale Creek,4,9,,,,145,103,36,0,{},206.76,,0,0,0,0,39.45,71.2,0,0,0,0,0,71.2,0.06,,,,,,,,,,,,,
TABR,FRASER,1024723695,24723695,,POTENTIAL,,,None,Canadian National,,Red Rock Creek,5,9,,,,223,218,51,1,{},251.55,,0,0,0,0,14.99,57.589999999999996,0,0,0,0,0,57.589999999999996,3.22,,,,,,,,,,,,,
TABR,FRASER,1024747667,24747667,,POTENTIAL,,,None,Canadian National,,,2,8,,,,2,1,0,0,{},1.21,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TAKL,FRASER,1020001241,20001241,,POTENTIAL,,,None,Canadian National,,,1,7,,,,1,1,0,0,{},1.56,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TAKL,FRASER,1020001242,20001242,,POTENTIAL,,,None,Canadian National,,,1,7,,,,,0,0,0,{},0.92,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TAKL,FRASER,1020001243,20001243,,POTENTIAL,,,None,Canadian National,,,2,7,,,,,0,0,0,{},2.87,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TAKL,FRASER,1020001244,20001244,,POTENTIAL,,,None,Canadian National,,,1,2,,,,1,1,0,0,{},3.31,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TAKL,FRASER,1020001245,20001245,,POTENTIAL,,,None,Canadian National,,,1,7,,,,,0,0,0,{},0.49,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
TAKL,FRASER,1020001246,20001246,,POTENTIAL,,,None,Canadian National,,,1,1,,,1,,0,0,0,{},0.73,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
TAKL,FRASER,1020001247,20001247,,POTENTIAL,,,None,Canadian National,,,2,7,,,,,0,0,0,{},1.81,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
